"","geneSet","description","link","size","overlap","expect","enrichmentRatio","pValue","FDR","overlapId","userId","CellType","Comparison","DB","Direction"
"1396","R-MMU-165159","mTOR signalling","http://reactome.org/PathwayBrowser/#/R-MMU-165159",37,8,2.05004870920604,3.9023463023463,0.000775790093445972,0.00698032101018323,"108097;11651;19744;208643;54170;66508;67605;75705","Prkab2;Rragc;Rheb;Akt1s1;Lamtor1;Akt1;Eif4b;Eif4g1","Astro","PILOvsSHAM","PR","Up"
"1397","R-MMU-6781827","Transcription-Coupled Nucleotide Excision Repair (TC-NER)","http://reactome.org/PathwayBrowser/#/R-MMU-6781827",75,12,4.15550414028251,2.88773626373626,0.000778474462102219,0.00698032101018323,"108679;13194;17749;18538;19891;26891;26894;66979;66983;67439;69833;69920","Cops8;Pcna;Rpa2;Cops4;Pole4;Cops7a;Polr2i;Xab2;Zfp830;Polr2k;Polr2f;Ddb1","Astro","PILOvsSHAM","PR","Up"
"1398","R-MMU-5607764","CLEC7A (Dectin-1) signaling","http://reactome.org/PathwayBrowser/#/R-MMU-5607764",89,13,4.93119824646858,2.63627608346709,0.00115304008108486,0.0102534803904736,"17463;19177;19186;19192;22123;23996;23997;26440;26443;26445;66997;67089;70247","Psmd1;Psmb7;Psmb2;Psmc4;Psma1;Psmd13;Psmd7;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1","Astro","PILOvsSHAM","PR","Up"
"1399","R-MMU-429914","Deadenylation-dependent mRNA decay","http://reactome.org/PathwayBrowser/#/R-MMU-429914",49,9,2.71492937165124,3.31500336398296,0.00128433604425382,0.0113274228165337,"192170;208643;228140;52846;66373;67207;70640;75705;78651","Cnot11;Tnks1bp1;Lsm5;Lsm1;Lsm6;Eif4a3;Eif4b;Eif4g1;Dcp2","Astro","PILOvsSHAM","PR","Up"
"1400","R-MMU-202403","TCR signaling","http://reactome.org/PathwayBrowser/#/R-MMU-202403",102,14,5.65148563078422,2.47722473604827,0.0014051140377267,0.0122918919072677,"17463;18709;19177;19186;19192;22123;23996;23997;26440;26443;26445;66997;67089;70247","Psmd1;Psmb7;Psmb2;Psmc4;Psma1;Psmd13;Pik3r2;Psmd7;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1","Astro","PILOvsSHAM","PR","Up"
"1401","R-MMU-69278","Cell Cycle, Mitotic","http://reactome.org/PathwayBrowser/#/R-MMU-69278",487,43,26.9830735509011,1.59359162398177,0.00146067915195247,0.0126749255443618,"103733;108911;110379;11651;12237;13589;17274;17463;18472;18538;19177;19186;19192;19357;19891;22123;22194;225849;23996;23997;26440;26443;26445;319156;56371;59021;64898;64899;66156;66440;66979;66997;67089;68024;69654;70231;70247;73710;74498;76308;76789;97122;99152","Psmd1;Anapc2;Psmb7;Gorasp2;Pcna;Mapre1;Lpin3;Hist2h4;Rab2a;Cdc26;Psmb2;Rpa2;Rcc2;Pole4;Sec13;Psmc4;Psma1;Bub3;Psmd13;Rab8a;Psmd7;Gorasp1;Fzr1;Dctn2;Pafah1b1;Psmd3;Tubg1;Psme3;Psmd12;Anapc11;Psma6;Akt1;Hist1h4d;Hist1h2bc;Tubb2b;Ube2e1;Psmc6;Psme1;Mzt1;Rad21;Lpin2;Rab1b;Ppp2r5b","Astro","PILOvsSHAM","PR","Up"
"1402","R-MMU-162658","Golgi Cisternae Pericentriolar Stack Reorganization","http://reactome.org/PathwayBrowser/#/R-MMU-162658",10,4,0.554067218704335,7.21934065934066,0.0014943781777067,0.0128636073536993,"59021;70231;74498;76308","Gorasp2;Rab2a;Gorasp1;Rab1b","Astro","PILOvsSHAM","PR","Up"
"1403","R-MMU-6781823","Formation of TC-NER Pre-Incision Complex","http://reactome.org/PathwayBrowser/#/R-MMU-6781823",51,9,2.82574281539211,3.18500323206206,0.00172392790111842,0.0147217969968525,"108679;13194;17749;26891;26894;66983;67439;69833;69920","Cops8;Cops4;Cops7a;Polr2i;Xab2;Zfp830;Polr2k;Polr2f;Ddb1","Astro","PILOvsSHAM","PR","Up"
"1404","R-MMU-69275","G2/M Transition","http://reactome.org/PathwayBrowser/#/R-MMU-69275",177,20,9.80698977106673,2.03936176817533,0.00182245747021881,0.0154406632909877,"103733;13589;17274;17463;18472;19177;19186;19192;22123;23996;23997;26440;26443;26445;66997;67089;69654;70247;73710;76789","Psmd1;Psmb7;Mapre1;Psmb2;Psmc4;Psma1;Psmd13;Rab8a;Psmd7;Dctn2;Pafah1b1;Psmd3;Tubg1;Psme3;Psmd12;Psma6;Tubb2b;Psmc6;Psme1;Mzt1","Astro","PILOvsSHAM","PR","Up"
"1405","R-MMU-8854214","TBC/RABGAPs","http://reactome.org/PathwayBrowser/#/R-MMU-8854214",33,7,1.82842182172431,3.82843822843823,0.00185811751590537,0.0156198003680795,"11845;17274;19341;19349;53869;68449;77407","Rab35;Rab7;Tbc1d10b;Rab8a;Rab4a;Rab11a;Arf6","Astro","PILOvsSHAM","PR","Up"
"1406","R-MMU-453279","Mitotic G1-G1/S phases","http://reactome.org/PathwayBrowser/#/R-MMU-453279",129,16,7.14746712128592,2.23855524320641,0.00196713858801423,0.0163409580695287,"11651;17463;19177;19186;19192;19891;22123;23996;23997;26440;26443;26445;66979;66997;67089;70247","Psmd1;Psmb7;Psmb2;Rpa2;Pole4;Psmc4;Psma1;Psmd13;Psmd7;Psmd3;Psme3;Psmd12;Psma6;Akt1;Psmc6;Psme1","Astro","PILOvsSHAM","PR","Up"
"1407","R-MMU-8873719","RAB geranylgeranylation","http://reactome.org/PathwayBrowser/#/R-MMU-8873719",62,10,3.43521675596688,2.91102445941156,0.00197427932066796,0.0163409580695287,"17274;19336;19341;19345;19349;53869;56187;59021;76308;77407","Rab2a;Rab35;Rab7;Rab8a;Rab4a;Rab11a;Rab5c;Rab24;Rabggta;Rab1b","Astro","PILOvsSHAM","PR","Up"
"1408","R-MMU-5610787","Hedgehog 'off' state","http://reactome.org/PathwayBrowser/#/R-MMU-5610787",106,14,5.87311251826595,2.38374455732946,0.00204092160759162,0.0167636003799128,"17463;19177;19186;19192;22123;23996;23997;26440;26443;26445;66997;67089;70247;73710","Psmd1;Psmb7;Psmb2;Psmc4;Psma1;Psmd13;Psmd7;Psmd3;Psme3;Psmd12;Psma6;Tubb2b;Psmc6;Psme1","Astro","PILOvsSHAM","PR","Up"
"1409","R-MMU-453274","Mitotic G2-G2/M phases","http://reactome.org/PathwayBrowser/#/R-MMU-453274",179,20,9.9178032148076,2.01657560316778,0.00208607146684026,0.0170046431690918,"103733;13589;17274;17463;18472;19177;19186;19192;22123;23996;23997;26440;26443;26445;66997;67089;69654;70247;73710;76789","Psmd1;Psmb7;Mapre1;Psmb2;Psmc4;Psma1;Psmd13;Rab8a;Psmd7;Dctn2;Pafah1b1;Psmd3;Tubg1;Psme3;Psmd12;Psma6;Tubb2b;Psmc6;Psme1;Mzt1","Astro","PILOvsSHAM","PR","Up"
"1410","R-MMU-5668541","TNFR2 non-canonical NF-kB pathway","http://reactome.org/PathwayBrowser/#/R-MMU-5668541",95,13,5.26363857769118,2.46977443609023,0.00211569310564952,0.0171164344487134,"17463;19177;19186;19192;22123;23996;23997;26440;26443;26445;66997;67089;70247","Psmd1;Psmb7;Psmb2;Psmc4;Psma1;Psmd13;Psmd7;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1","Astro","PILOvsSHAM","PR","Up"
"1411","R-MMU-176407","Conversion from APC/C:Cdc20 to APC/C:Cdh1 in late anaphase","http://reactome.org/PathwayBrowser/#/R-MMU-176407",18,5,0.997320993667803,5.01343101343101,0.00239731310436309,0.0192500664201096,"22194;56371;66156;66440;99152","Anapc2;Cdc26;Fzr1;Anapc11;Ube2e1","Astro","PILOvsSHAM","PR","Up"
"1412","R-MMU-70268","Pyruvate metabolism","http://reactome.org/PathwayBrowser/#/R-MMU-70268",26,6,1.44057476863127,4.16500422654269,0.00249292373379795,0.0198695254634562,"109801;13382;14651;16828;16832;68263","Ldhb;Ldha;Dld;Pdhb;Hagh;Glo1","Astro","PILOvsSHAM","PR","Up"
"1413","R-MMU-141405","Inhibition of the proteolytic activity of APC/C required for the onset of anaphase by mitotic spindle checkpoint components","http://reactome.org/PathwayBrowser/#/R-MMU-141405",19,5,1.05272771553824,4.74956622325043,0.00310744241849914,0.0244058981190151,"12237;22194;66156;66440;99152","Anapc2;Cdc26;Bub3;Anapc11;Ube2e1","Astro","PILOvsSHAM","PR","Up"
"1414","R-MMU-141430","Inactivation of APC/C via direct inhibition of the APC/C complex","http://reactome.org/PathwayBrowser/#/R-MMU-141430",19,5,1.05272771553824,4.74956622325043,0.00310744241849914,0.0244058981190151,"12237;22194;66156;66440;99152","Anapc2;Cdc26;Bub3;Anapc11;Ube2e1","Astro","PILOvsSHAM","PR","Up"
"1415","R-MMU-5696394","DNA Damage Recognition in GG-NER","http://reactome.org/PathwayBrowser/#/R-MMU-5696394",36,7,1.99464198733561,3.50940170940171,0.00314496154606281,0.0245215842287216,"108679;13194;233875;26891;26894;51812;56249","Cops8;Cops4;Cops7a;Ino80e;Actr8;Mcrs1;Ddb1","Astro","PILOvsSHAM","PR","Up"
"1416","R-MMU-8876198","RAB GEFs exchange GTP for GDP on RABs","http://reactome.org/PathwayBrowser/#/R-MMU-8876198",88,12,4.87579152459815,2.46113886113886,0.00319053472769448,0.0246979522805702,"11651;14567;17274;19345;19349;217449;27096;56715;66050;66682;76308;77407","Trappc3;Rab35;Rabgef1;Rab7;Trappc5;Rab8a;0610009B22Rik;Rab5c;Trappc12;Akt1;Rab1b;Gdi1","Astro","PILOvsSHAM","PR","Up"
"1417","R-MMU-983705","Signaling by the B Cell Receptor (BCR)","http://reactome.org/PathwayBrowser/#/R-MMU-983705",100,13,5.54067218704335,2.34628571428571,0.00335319723882099,0.0257717159212242,"17463;19177;19186;19192;22123;23996;23997;26440;26443;26445;66997;67089;70247","Psmd1;Psmb7;Psmb2;Psmc4;Psma1;Psmd13;Psmd7;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1","Astro","PILOvsSHAM","PR","Up"
"1418","R-MMU-5696399","Global Genome Nucleotide Excision Repair (GG-NER)","http://reactome.org/PathwayBrowser/#/R-MMU-5696399",78,11,4.32172430589381,2.54528036066498,0.003589327359522,0.0273908953109622,"108679;13194;18538;19891;233875;26891;26894;51812;56249;66979;77593","Cops8;Pcna;Usp45;Rpa2;Cops4;Pole4;Cops7a;Ino80e;Actr8;Mcrs1;Ddb1","Astro","PILOvsSHAM","PR","Up"
"1419","R-MMU-73894","DNA Repair","http://reactome.org/PathwayBrowser/#/R-MMU-73894",282,27,15.6246955674622,1.7280336684592,0.00372690413049237,0.0282404848197873,"108679;13194;17749;18538;19060;19891;211651;21665;233875;26891;26894;269523;319156;51812;56249;56626;66979;66983;67439;68024;68251;69833;69920;75764;77593;81601;97122","Cops8;Pcna;Hist2h4;Usp45;Vcp;Rpa2;Cops4;Pole4;Fancd2;Cops7a;Ppp5c;Polr2i;Slx1b;Ino80e;Xab2;Babam1;Tdg;Zfp830;Hist1h4d;Hist1h2bc;Actr8;Polr2k;Polr2f;Mcrs1;Kat5;Ddb1;Poll","Astro","PILOvsSHAM","PR","Up"
"1420","R-MMU-5358351","Signaling by Hedgehog","http://reactome.org/PathwayBrowser/#/R-MMU-5358351",139,16,7.70153433999026,2.07750810340738,0.00420421304751872,0.0316344981757353,"110355;17463;19177;19186;19192;22123;23996;23997;26440;26443;26445;269523;66997;67089;70247;73710","Psmd1;Psmb7;Vcp;Psmb2;Psmc4;Psma1;Psmd13;Psmd7;Psmd3;Psme3;Psmd12;Psma6;Tubb2b;Psmc6;Psme1;Grk2","Astro","PILOvsSHAM","PR","Up"
"1421","R-MMU-8852135","Protein ubiquitination","http://reactome.org/PathwayBrowser/#/R-MMU-8852135",58,9,3.21358986848514,2.80060629026146,0.00428280199836784,0.0320020482655819,"18538;19305;22194;22201;22209;22225;235497;68024;77891","Pcna;Pex5;Usp5;Ube2s;Leo1;Hist1h2bc;Ube2e1;Uba1;Ube2a","Astro","PILOvsSHAM","PR","Up"
"1422","R-MMU-72695","Formation of the ternary complex, and subsequently, the 43S complex","http://reactome.org/PathwayBrowser/#/R-MMU-72695",38,7,2.10545543107647,3.3246963562753,0.00432141180045476,0.0320678558433746,"13669;16341;223691;26905;27979;54709;55944","Eif3i;Eif3b;Eif3e;Eif3d;Eif3l;Eif3a;Eif2s3x","Astro","PILOvsSHAM","PR","Up"
"1423","R-MMU-430039","mRNA decay by 5' to 3' exoribonuclease","http://reactome.org/PathwayBrowser/#/R-MMU-430039",13,4,0.720287384315636,5.55333896872358,0.00445415798685911,0.0328265342045233,"66373;67207;70640;78651","Lsm5;Lsm1;Lsm6;Dcp2","Astro","PILOvsSHAM","PR","Up"
"1424","R-MMU-429947","Deadenylation of mRNA","http://reactome.org/PathwayBrowser/#/R-MMU-429947",21,5,1.1635411592791,4.29722658294087,0.0049617789071088,0.0363188714561161,"192170;208643;228140;52846;75705","Cnot11;Tnks1bp1;Eif4a3;Eif4b;Eif4g1","Astro","PILOvsSHAM","PR","Up"
"1425","R-MMU-5673001","RAF/MAP kinase cascade","http://reactome.org/PathwayBrowser/#/R-MMU-5673001",234,23,12.9651729176814,1.77398328167559,0.00522420556676007,0.0379813864177962,"16706;17463;18673;19060;19177;19186;19192;211255;22123;225849;23996;23997;240057;26396;26440;26443;26445;384783;66997;67089;67603;70247;72399","Psmd1;Psmb7;Psmb2;Brap;Ppp5c;Psmc4;Psma1;Psmd13;Irs2;Psmd7;Map2k2;Dusp6;Ksr1;Phb;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1;Kbtbd7;Syngap1;Ppp2r5b","Astro","PILOvsSHAM","PR","Up"
"1426","R-MMU-5621481","C-type lectin receptors (CLRs)","http://reactome.org/PathwayBrowser/#/R-MMU-5621481",106,13,5.87311251826595,2.21347708894879,0.00555496724245064,0.0401150654555496,"17463;19177;19186;19192;22123;23996;23997;26440;26443;26445;66997;67089;70247","Psmd1;Psmb7;Psmb2;Psmc4;Psma1;Psmd13;Psmd7;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1","Astro","PILOvsSHAM","PR","Up"
"1427","R-MMU-179409","APC-Cdc20 mediated degradation of Nek2A","http://reactome.org/PathwayBrowser/#/R-MMU-179409",22,5,1.21894788114954,4.1018981018981,0.00613416278676482,0.044002394390393,"12237;22194;66156;66440;99152","Anapc2;Cdc26;Bub3;Anapc11;Ube2e1","Astro","PILOvsSHAM","PR","Up"
"1428","R-MMU-5683057","MAPK family signaling cascades","http://reactome.org/PathwayBrowser/#/R-MMU-5683057",265,25,14.6827812956649,1.70267468380676,0.0062243525939647,0.0443536648417617,"104252;16706;17463;18673;19060;19177;19186;19192;211255;22123;225849;235072;23996;23997;240057;26396;26440;26443;26445;384783;66997;67089;67603;70247;72399","Psmd1;Psmb7;Psmb2;Brap;Ppp5c;Psmc4;Psma1;Psmd13;Irs2;Psmd7;Sept7;Map2k2;Dusp6;Ksr1;Phb;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1;Kbtbd7;Syngap1;Cdc42ep2;Ppp2r5b","Astro","PILOvsSHAM","PR","Up"
"1429","R-MMU-3858494","Beta-catenin independent WNT signaling","http://reactome.org/PathwayBrowser/#/R-MMU-3858494",120,14,6.64880662445202,2.10564102564103,0.00638406146349202,0.0451924350968251,"14707;17463;19177;19186;19192;22123;23996;23997;26440;26443;26445;66997;67089;70247","Psmd1;Psmb7;Gng5;Psmb2;Psmc4;Psma1;Psmd13;Psmd7;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1","Astro","PILOvsSHAM","PR","Up"
"1430","R-MMU-449147","Signaling by Interleukins","http://reactome.org/PathwayBrowser/#/R-MMU-449147",280,26,15.5138821237214,1.67591836734694,0.00653784572808469,0.0459785751857459,"13211;16476;17463;18412;18414;18709;19177;19186;19192;20203;20586;20955;21682;22123;23996;23997;26420;26440;26443;26445;384783;54473;66997;67089;67603;70247","Psmd1;Dhx9;Psmb7;Jun;Psmb2;Tec;Psmc4;Psma1;Psmd13;Tollip;Irs2;Pik3r2;Psmd7;Smarca4;S100b;Dusp6;Mapk9;Sqstm1;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1;Osmr;Vamp7","Astro","PILOvsSHAM","PR","Up"
"1431","R-MMU-6782210","Gap-filling DNA repair synthesis and ligation in TC-NER","http://reactome.org/PathwayBrowser/#/R-MMU-6782210",62,9,3.43521675596688,2.6199220134704,0.00671235489980271,0.0468993108583618,"13194;17749;18538;19891;66979;66983;67439;69833;69920","Pcna;Rpa2;Pole4;Polr2i;Xab2;Zfp830;Polr2k;Polr2f;Ddb1","Astro","PILOvsSHAM","PR","Up"
"1432","R-MMU-5684996","MAPK1/MAPK3 signaling","http://reactome.org/PathwayBrowser/#/R-MMU-5684996",240,23,13.297613248904,1.7296336996337,0.00707354888719935,0.0491041200169452,"16706;17463;18673;19060;19177;19186;19192;211255;22123;225849;23996;23997;240057;26396;26440;26443;26445;384783;66997;67089;67603;70247;72399","Psmd1;Psmb7;Psmb2;Brap;Ppp5c;Psmc4;Psma1;Psmd13;Irs2;Psmd7;Map2k2;Dusp6;Ksr1;Phb;Psmd3;Psme3;Psmd12;Psma6;Psmc6;Psme1;Kbtbd7;Syngap1;Ppp2r5b","Astro","PILOvsSHAM","PR","Up"
"1433","R-MMU-5663213","RHO GTPases Activate WASPs and WAVEs","http://reactome.org/PathwayBrowser/#/R-MMU-5663213",35,9,0.767169995129079,11.7314285714286,4.13318387293415e-08,4.44730584727715e-05,"108100;14784;20430;26413;330319;50884;67771;68089;73178","Arpc5;Nckap1;Wasl;Wipf3;Arpc4;Cyfip1;Grb2;Baiap2;Mapk1","Inhibitory","PILOvsSHAM","PR","Up"
"1434","R-MMU-6807070","PTEN Regulation","http://reactome.org/PathwayBrowser/#/R-MMU-6807070",109,13,2.38918655625913,5.44118246687054,6.52637155873492e-07,0.000351118789859939,"12151;14056;17192;17999;19173;19177;22186;23997;26446;57296;66508;67089;68576","Bmi1;Psmb7;Lamtor5;Ezh2;Psmd8;Lamtor1;Psmd13;Uba52;Nedd4;Mbd3;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1435","R-MMU-983705","Signaling by the B Cell Receptor (BCR)","http://reactome.org/PathwayBrowser/#/R-MMU-983705",100,12,2.19191427179737,5.47466666666667,1.6698233393786e-06,0.00037852909528994,"14784;17060;18751;19055;19173;19177;19419;22186;23997;26446;57296;67089","Psmb7;Rasgrp1;Ppp3ca;Psmd8;Prkcb;Psmd13;Uba52;Psmb3;Grb2;Psmc6;Psmb5;Blnk","Inhibitory","PILOvsSHAM","PR","Up"
"1436","R-MMU-1257604","PIP3 activates AKT signaling","http://reactome.org/PathwayBrowser/#/R-MMU-1257604",223,18,4.88796882610813,3.68251121076233,1.68039224002214e-06,0.00037852909528994,"12151;14056;14184;14784;17192;17999;18709;19173;19177;22186;23997;26413;26446;57296;66508;67089;68576;77125","Bmi1;Psmb7;Lamtor5;Fgfr3;Ezh2;Psmd8;Lamtor1;Psmd13;Uba52;Pik3r2;Nedd4;Mbd3;Psmb3;Grb2;Psmc6;Psmb5;Mapk1;Il33","Inhibitory","PILOvsSHAM","PR","Up"
"1437","R-MMU-3858494","Beta-catenin independent WNT signaling","http://reactome.org/PathwayBrowser/#/R-MMU-3858494",120,13,2.63029712615684,4.94240740740741,1.98159444120272e-06,0.00037852909528994,"14369;14700;18751;19055;19173;19177;21416;22186;232910;23997;26446;57296;67089","Fzd7;Psmb7;Ppp3ca;Gng10;Ap2s1;Psmd8;Prkcb;Psmd13;Uba52;Psmb3;Psmc6;Psmb5;Tcf7l2","Inhibitory","PILOvsSHAM","PR","Up"
"1438","R-MMU-9006925","Intracellular signaling by second messengers","http://reactome.org/PathwayBrowser/#/R-MMU-9006925",250,19,5.47978567949342,3.46728888888889,2.11075703693275e-06,0.00037852909528994,"110355;12151;14056;14184;14784;17192;17999;18709;19173;19177;22186;23997;26413;26446;57296;66508;67089;68576;77125","Bmi1;Psmb7;Lamtor5;Fgfr3;Ezh2;Psmd8;Lamtor1;Psmd13;Uba52;Pik3r2;Nedd4;Mbd3;Psmb3;Grb2;Psmc6;Psmb5;Mapk1;Grk2;Il33","Inhibitory","PILOvsSHAM","PR","Up"
"1439","R-MMU-2029482","Regulation of actin dynamics for phagocytic cup formation","http://reactome.org/PathwayBrowser/#/R-MMU-2029482",60,9,1.31514856307842,6.84333333333333,5.39907170016285e-06,0.000825297945597381,"108100;14784;20430;26413;330319;50884;67771;68089;73178","Arpc5;Nckap1;Wasl;Wipf3;Arpc4;Cyfip1;Grb2;Baiap2;Mapk1","Inhibitory","PILOvsSHAM","PR","Up"
"1440","R-MMU-1168372","Downstream signaling events of B Cell Receptor (BCR)","http://reactome.org/PathwayBrowser/#/R-MMU-1168372",77,10,1.68777398928397,5.92496392496392,6.13604420518499e-06,0.000825297945597381,"18751;19055;19173;19177;19419;22186;23997;26446;57296;67089","Psmb7;Rasgrp1;Ppp3ca;Psmd8;Prkcb;Psmd13;Uba52;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1441","R-MMU-2029480","Fcgamma receptor (FCGR) dependent phagocytosis","http://reactome.org/PathwayBrowser/#/R-MMU-2029480",81,10,1.77545056015587,5.6323731138546,9.7404412986446e-06,0.00116452387081573,"108100;14784;18709;20430;26413;330319;50884;67771;68089;73178","Arpc5;Nckap1;Wasl;Wipf3;Arpc4;Cyfip1;Pik3r2;Grb2;Baiap2;Mapk1","Inhibitory","PILOvsSHAM","PR","Up"
"1442","R-MMU-4086400","PCP/CE pathway","http://reactome.org/PathwayBrowser/#/R-MMU-4086400",84,10,1.84120798830979,5.43121693121693,1.35269971273111e-05,0.00145550489089867,"14369;18751;19173;19177;22186;232910;23997;26446;57296;67089","Fzd7;Psmb7;Ap2s1;Psmd8;Prkcb;Psmd13;Uba52;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1443","R-MMU-422475","Axon guidance","http://reactome.org/PathwayBrowser/#/R-MMU-422475",275,18,6.02776424744277,2.98618181818182,3.09986182330801e-05,0.00303222847443584,"12841;13429;14784;18709;19094;20349;22186;22240;22350;232910;26395;26413;270190;29857;53857;67771;68089;73178","Arpc5;Dnm1;Col9a3;Sema3e;Wasl;Arpc4;Tuba8;Ap2s1;Uba52;Pik3r2;Map2k1;Ephb1;Grb2;Mapk12;Mapk11;Mapk1;Ezr;Dpysl3","Inhibitory","PILOvsSHAM","PR","Up"
"1444","R-MMU-8878166","Transcriptional regulation by RUNX2","http://reactome.org/PathwayBrowser/#/R-MMU-8878166",58,8,1.27131027764247,6.29272030651341,3.42825221153475e-05,0.0030739994830095,"19173;19177;20682;22186;23997;26446;57296;67089","Psmb7;Psmd8;Psmd13;Uba52;Psmb3;Sox9;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1445","R-MMU-4608870","Asymmetric localization of PCP proteins","http://reactome.org/PathwayBrowser/#/R-MMU-4608870",59,8,1.29322942036045,6.18606403013183,3.89266018625545e-05,0.00322192489262374,"14369;19173;19177;22186;23997;26446;57296;67089","Fzd7;Psmb7;Psmd8;Psmd13;Uba52;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1446","R-MMU-8878159","Transcriptional regulation by RUNX3","http://reactome.org/PathwayBrowser/#/R-MMU-8878159",77,9,1.68777398928397,5.33246753246753,4.27829828866244e-05,0.00328111395275878,"19173;19177;21416;22186;23997;26446;433586;57296;67089","Psmb7;Maml3;Psmd8;Psmd13;Uba52;Psmb3;Psmc6;Psmb5;Tcf7l2","Inhibitory","PILOvsSHAM","PR","Up"
"1447","R-MMU-2454202","Fc epsilon receptor (FCERI) signaling","http://reactome.org/PathwayBrowser/#/R-MMU-2454202",118,11,2.5864588407209,4.25291902071563,5.16443008742318e-05,0.00328111395275878,"14784;18709;19055;19173;19177;22186;23997;26413;26446;57296;67089","Psmb7;Ppp3ca;Psmd8;Psmd13;Uba52;Pik3r2;Psmb3;Grb2;Psmc6;Psmb5;Mapk1","Inhibitory","PILOvsSHAM","PR","Up"
"1448","R-MMU-1169091","Activation of NF-kappaB in B cells","http://reactome.org/PathwayBrowser/#/R-MMU-1169091",63,8,1.38090599123234,5.79329805996473,6.30966274740574e-05,0.00328111395275878,"18751;19173;19177;22186;23997;26446;57296;67089","Psmb7;Psmd8;Prkcb;Psmd13;Uba52;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1449","R-MMU-174154","APC/C:Cdc20 mediated degradation of Securin","http://reactome.org/PathwayBrowser/#/R-MMU-174154",63,8,1.38090599123234,5.79329805996473,6.30966274740574e-05,0.00328111395275878,"19173;19177;22186;23997;26446;30939;57296;67089","Psmb7;Psmd8;Psmd13;Uba52;Pttg1;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1450","R-MMU-351202","Metabolism of polyamines","http://reactome.org/PathwayBrowser/#/R-MMU-351202",82,9,1.79736970287384,5.00731707317073,7.07463218545534e-05,0.00328111395275878,"19173;19177;20603;20810;23997;26446;57296;67089;75986","Psmb7;Agmat;Srm;Psmd8;Psmd13;Psmb3;Psmc6;Psmb5;Sms","Inhibitory","PILOvsSHAM","PR","Up"
"1451","R-MMU-69229","Ubiquitin-dependent degradation of Cyclin D1","http://reactome.org/PathwayBrowser/#/R-MMU-69229",48,7,1.05211885046274,6.65324074074074,7.45479935613247e-05,0.00328111395275878,"19173;19177;22186;23997;26446;57296;67089","Psmb7;Psmd8;Psmd13;Uba52;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1452","R-MMU-75815","Ubiquitin-dependent degradation of Cyclin D","http://reactome.org/PathwayBrowser/#/R-MMU-75815",48,7,1.05211885046274,6.65324074074074,7.45479935613247e-05,0.00328111395275878,"19173;19177;22186;23997;26446;57296;67089","Psmb7;Psmd8;Psmd13;Uba52;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1453","R-MMU-5658442","Regulation of RAS by GAPs","http://reactome.org/PathwayBrowser/#/R-MMU-5658442",65,8,1.42474427666829,5.61504273504273,7.92202776811468e-05,0.00328111395275878,"19173;19177;19414;22186;23997;26446;57296;67089","Psmb7;Psmd8;Psmd13;Rasa3;Uba52;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1454","R-MMU-8939236","RUNX1 regulates transcription of genes involved in differentiation of HSCs","http://reactome.org/PathwayBrowser/#/R-MMU-8939236",65,8,1.42474427666829,5.61504273504273,7.92202776811468e-05,0.00328111395275878,"19173;19177;21423;22186;23997;26446;57296;67089","Psmb7;Psmd8;Psmd13;Uba52;Tcf3;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
"1455","R-MMU-8948751","Regulation of PTEN stability and activity","http://reactome.org/PathwayBrowser/#/R-MMU-8948751",65,8,1.42474427666829,5.61504273504273,7.92202776811468e-05,0.00328111395275878,"17999;19173;19177;22186;23997;26446;57296;67089","Psmb7;Psmd8;Psmd13;Uba52;Nedd4;Psmb3;Psmc6;Psmb5","Inhibitory","PILOvsSHAM","PR","Up"
